
[3/30/22 09:43AM]  [ Solak ] Player picked up item: Avalon Coins, id: 995, amount: 3698737, owner: Solak
[7/9/22 09:45AM]  [ Avalon ] Player picked up item: None, id: 23377, amount: 1, owner: Avalon	
[7/11/22 10:13PM]  [ Avalon ] Player picked up item: PvM Box (t2), id: 22214, amount: 2, owner: Avalon	
[7/11/22 10:13PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Shark, id: 386, amount: 26, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Shark, id: 386, amount: 10, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 500, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 600, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Prayer potion (4), id: 2435, amount: 20, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 400, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PvM Box (t2), id: 22214, amount: 1, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Prayer potion (4), id: 2435, amount: 10, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Prayer potion (4), id: 2435, amount: 17, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 1000, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PvM Box (t2), id: 22214, amount: 1, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 800, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 100, owner: Avalon	
[7/11/22 10:14PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 300, owner: Avalon	
[7/12/22 04:10PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 2, owner: Avalon	
[7/12/22 04:15PM]  [ Avalon ] Player picked up item: PvM box, id: 7956, amount: 4, owner: Avalon	
[7/12/22 04:15PM]  [ Avalon ] Player picked up item: Mystery box, id: 6199, amount: 2, owner: Avalon	
[7/12/22 04:19PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:19PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:19PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:20PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:31PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 2, owner: Avalon	
[7/12/22 04:35PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:36PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 04:42PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 200, owner: Avalon	
[7/12/22 04:42PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 2000, owner: Avalon	
[7/12/22 05:21PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 05:21PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 2, owner: Avalon	
[7/12/22 05:31PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[7/12/22 05:31PM]  [ Avalon ] Player picked up item: PvM box, id: 7956, amount: 2, owner: Avalon	
[7/12/22 05:35PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 2, owner: Avalon	
[7/12/22 05:43PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Avalon	
[7/12/22 05:43PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 70, owner: Avalon	
[7/12/22 05:44PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Avalon	
[7/12/22 05:44PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Avalon	
[7/12/22 05:44PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 70, owner: Avalon	
[7/12/22 05:45PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Avalon	
[7/12/22 05:45PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 500, owner: Avalon	
[7/12/22 05:45PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 500, owner: Avalon	
